Message ID; Time; Generation Time; Station ID; Position Latitude; Position Longitude; Speed; Heading;
63; 1629622688.827665000; 556707493815076; 1210254534; 499401271; 84526213; 0.0; unknown;
64; 1629622689.828406000; 556707494815071; 1210254534; 499401272; 84526213; 0.0; unknown;
65; 1629622690.827996000; 556707495815069; 1210254534; 499401272; 84526213; 0.0; unknown;
66; 1629622691.828070000; 556707496815070; 1210254534; 499401273; 84526213; 0.0; unknown;
67; 1629622692.828008000; 556707497815065; 1210254534; 499401273; 84526213; 0.0; unknown;
68; 1629622693.827887000; 556707498815024; 1210254534; 499401274; 84526213; 0.0; unknown;
69; 1629622694.828031000; 556707499815027; 1210254534; 499401274; 84526213; 0.0; unknown;
70; 1629622695.827692000; 556707500815025; 1210254534; 499401275; 84526213; 0.0; unknown;
71; 1629622696.827638000; 556707501815016; 1210254534; 499401275; 84526214; 0.0; unknown;
72; 1629622697.827670000; 556707502815024; 1210254534; 499401276; 84526213; 0.0; unknown;
73; 1629622698.827273000; 556707503815022; 1210254534; 499401276; 84526213; 0.0; unknown;
74; 1629622699.827285000; 556707504815019; 1210254534; 499401276; 84526213; 0.0; unknown;
75; 1629622700.827524000; 556707505815025; 1210254534; 499401277; 84526213; 0.0; unknown;
76; 1629622701.827645000; 556707506815083; 1210254534; 499401277; 84526213; 0.0; unknown;
77; 1629622702.828061000; 556707507815077; 1210254534; 499401277; 84526213; 0.0; unknown;
78; 1629622703.827662000; 556707508815078; 1210254534; 499401278; 84526213; 0.0; unknown;
79; 1629622704.827818000; 556707509815072; 1210254534; 499401278; 84526212; 0.0; unknown;
80; 1629622705.827590000; 556707510815077; 1210254534; 499401278; 84526211; 0.0; unknown;
81; 1629622706.828070000; 556707511815071; 1210254534; 499401278; 84526212; 0.0; unknown;
82; 1629622707.828140000; 556707512815079; 1210254534; 499401279; 84526212; 0.0; unknown;
83; 1629622708.827559000; 556707513815069; 1210254534; 499401279; 84526211; 0.0; unknown;
84; 1629622709.827639000; 556707514815064; 1210254534; 499401279; 84526211; 0.0; unknown;
85; 1629622710.828051000; 556707515815071; 1210254534; 499401280; 84526210; 0.0; unknown;
86; 1629622711.827866000; 556707516815068; 1210254534; 499401280; 84526210; 0.0; unknown;
87; 1629622712.828321000; 556707517815073; 1210254534; 499401280; 84526209; 0.0; unknown;
88; 1629622713.827701000; 556707518815068; 1210254534; 499401280; 84526209; 0.0; unknown;
89; 1629622714.827685000; 556707519815071; 1210254534; 499401281; 84526209; 0.0; unknown;
90; 1629622715.827953000; 556707520815080; 1210254534; 499401281; 84526209; 0.0; unknown;
91; 1629622716.827619000; 556707521815069; 1210254534; 499401281; 84526208; 0.0; unknown;
92; 1629622717.827789000; 556707522815074; 1210254534; 499401281; 84526208; 0.0; unknown;
93; 1629622718.827552000; 556707523815072; 1210254534; 499401281; 84526208; 0.0; unknown;
94; 1629622719.827852000; 556707524815073; 1210254534; 499401281; 84526208; 0.0; unknown;
95; 1629622720.827710000; 556707525815063; 1210254534; 499401282; 84526208; 0.0; unknown;
96; 1629622721.827866000; 556707526815072; 1210254534; 499401282; 84526208; 0.0; unknown;
97; 1629622722.827559000; 556707527815068; 1210254534; 499401282; 84526208; 0.0; unknown;
98; 1629622723.827584000; 556707528815075; 1210254534; 499401282; 84526208; 0.0; unknown;
99; 1629622724.827926000; 556707529815076; 1210254534; 499401282; 84526208; 0.0; unknown;
100; 1629622725.828375000; 556707530815057; 1210254534; 499401283; 84526208; 0.0; unknown;
101; 1629622726.827732000; 556707531815026; 1210254534; 499401283; 84526208; 0.0; unknown;
102; 1629622727.827815000; 556707532815058; 1210254534; 499401283; 84526208; 0.0; unknown;
103; 1629622728.827796000; 556707533815060; 1210254534; 499401283; 84526208; 0.0; unknown;
104; 1629622729.826813000; 556707534815016; 1210254534; 499401283; 84526208; 0.0; unknown;
105; 1629622730.827000000; 556707535815025; 1210254534; 499401284; 84526208; 0.0; unknown;
106; 1629622731.827506000; 556707536815017; 1210254534; 499401284; 84526209; 0.0; unknown;
107; 1629622732.827265000; 556707537815014; 1210254534; 499401284; 84526208; 0.0; unknown;
108; 1629622733.828047000; 556707538815023; 1210254534; 499401283; 84526208; 0.0; unknown;
109; 1629622734.827844000; 556707539815065; 1210254534; 499401283; 84526209; 0.0; unknown;
110; 1629622735.827575000; 556707540815071; 1210254534; 499401283; 84526208; 0.0; unknown;
111; 1629622736.827649000; 556707541815076; 1210254534; 499401283; 84526209; 0.0; unknown;
112; 1629622737.827589000; 556707542815087; 1210254534; 499401283; 84526208; 0.0; unknown;
113; 1629622738.827610000; 556707543815077; 1210254534; 499401283; 84526208; 0.0; unknown;
114; 1629622739.827728000; 556707544815086; 1210254534; 499401284; 84526208; 0.0; unknown;
115; 1629622740.827778000; 556707545815067; 1210254534; 499401283; 84526208; 0.0; unknown;
116; 1629622741.827833000; 556707546815072; 1210254534; 499401283; 84526208; 0.0; unknown;
117; 1629622742.827918000; 556707547815064; 1210254534; 499401283; 84526208; 0.0; unknown;
118; 1629622743.828254000; 556707548815024; 1210254534; 499401283; 84526208; 0.0; unknown;
119; 1629622744.828019000; 556707549815078; 1210254534; 499401283; 84526208; 0.0; unknown;
120; 1629622745.827981000; 556707550815073; 1210254534; 499401283; 84526208; 0.0; unknown;
121; 1629622746.827832000; 556707551815074; 1210254534; 499401283; 84526208; 0.0; unknown;
122; 1629622747.827978000; 556707552815076; 1210254534; 499401283; 84526208; 0.0; unknown;
123; 1629622748.827923000; 556707553815071; 1210254534; 499401284; 84526208; 0.0; unknown;
124; 1629622749.827927000; 556707554815071; 1210254534; 499401284; 84526208; 0.0; unknown;
125; 1629622750.827781000; 556707555815075; 1210254534; 499401284; 84526208; 0.0; unknown;
126; 1629622751.827980000; 556707556815074; 1210254534; 499401284; 84526208; 0.0; unknown;
127; 1629622752.827588000; 556707557815071; 1210254534; 499401285; 84526208; 0.0; unknown;
128; 1629622753.827865000; 556707558815072; 1210254534; 499401285; 84526208; 0.0; unknown;
129; 1629622754.827765000; 556707559815067; 1210254534; 499401285; 84526208; 0.0; unknown;
130; 1629622755.828082000; 556707560815069; 1210254534; 499401286; 84526208; 0.0; unknown;
131; 1629622756.827955000; 556707561815073; 1210254534; 499401286; 84526208; 0.0; unknown;
132; 1629622757.827533000; 556707562815078; 1210254534; 499401286; 84526208; 0.0; unknown;
133; 1629622758.828022000; 556707563815070; 1210254534; 499401286; 84526208; 0.0; unknown;
134; 1629622759.827915000; 556707564815066; 1210254534; 499401287; 84526208; 0.0; unknown;
135; 1629622760.828264000; 556707565815078; 1210254534; 499401287; 84526209; 0.0; unknown;
136; 1629622761.828156000; 556707566815105; 1210254534; 499401288; 84526209; 0.0; unknown;
137; 1629622762.828281000; 556707567815023; 1210254534; 499401288; 84526209; 0.0; unknown;
138; 1629622763.827677000; 556707568815026; 1210254534; 499401296; 84526215; 0.0; unknown;
139; 1629622764.827843000; 556707569815025; 1210254534; 499401304; 84526218; 0.0; unknown;
140; 1629622765.827255000; 556707570815020; 1210254534; 499401316; 84526208; 0.0; unknown;
141; 1629622766.827762000; 556707571815068; 1210254534; 499401322; 84526208; 0.0; unknown;
142; 1629622767.828475000; 556707572815021; 1210254534; 499401331; 84526212; 0.0; unknown;
143; 1629622768.827650000; 556707573815062; 1210254534; 499401341; 84526212; 0.0; unknown;
144; 1629622769.827877000; 556707574815079; 1210254534; 499401346; 84526220; 0.0; unknown;
145; 1629622770.827956000; 556707575815085; 1210254534; 499401350; 84526221; 0.0; unknown;
146; 1629622771.827831000; 556707576815095; 1210254534; 499401355; 84526227; 0.0; unknown;
147; 1629622772.828115000; 556707577815095; 1210254534; 499401358; 84526230; 0.0; unknown;
148; 1629622773.827588000; 556707578815099; 1210254534; 499401363; 84526230; 0.0; unknown;
149; 1629622774.827691000; 556707579815093; 1210254534; 499401367; 84526232; 0.0; unknown;
150; 1629622775.828255000; 556707580815112; 1210254534; 499401375; 84526236; 0.0; unknown;
151; 1629622776.827933000; 556707581815105; 1210254534; 499401381; 84526239; 0.0; unknown;
152; 1629622777.827585000; 556707582815113; 1210254534; 499401385; 84526243; 0.0; unknown;
153; 1629622778.828028000; 556707583815097; 1210254534; 499401393; 84526251; 0.0; unknown;
154; 1629622779.827982000; 556707584815094; 1210254534; 499401400; 84526256; 0.0; unknown;
155; 1629622780.828343000; 556707585815094; 1210254534; 499401408; 84526260; 0.0; unknown;
156; 1629622781.828258000; 556707586815147; 1210254534; 499401414; 84526262; 0.0; unknown;
157; 1629622782.828427000; 556707587815272; 1210254534; 499401423; 84526263; 0.0; unknown;
158; 1629622783.828037000; 556707588815102; 1210254534; 499401428; 84526263; 0.0; unknown;
159; 1629622784.827570000; 556707589815095; 1210254534; 499401431; 84526261; 0.0; unknown;
160; 1629622785.827913000; 556707590815097; 1210254534; 499401439; 84526260; 0.0; unknown;
161; 1629622786.827507000; 556707591815092; 1210254534; 499401431; 84526253; 0.0; unknown;
162; 1629622787.828078000; 556707592815080; 1210254534; 499401434; 84526251; 0.0; unknown;
163; 1629622788.828007000; 556707593815105; 1210254534; 499401430; 84526248; 0.0; unknown;
164; 1629622789.828101000; 556707594815104; 1210254534; 499401431; 84526246; 0.0; unknown;
165; 1629622790.827865000; 556707595815099; 1210254534; 499401430; 84526244; 0.0; unknown;
166; 1629622791.827681000; 556707596815082; 1210254534; 499401428; 84526240; 0.0; unknown;
167; 1629622792.827683000; 556707597815073; 1210254534; 499401426; 84526237; 0.0; unknown;
168; 1629622793.827735000; 556707598815076; 1210254534; 499401426; 84526237; 0.0; unknown;
169; 1629622794.827282000; 556707599815073; 1210254534; 499401426; 84526237; 0.0; unknown;
170; 1629622795.827652000; 556707600815085; 1210254534; 499401426; 84526237; 0.0; unknown;
171; 1629622796.828277000; 556707601815075; 1210254534; 499401426; 84526237; 0.0; unknown;
172; 1629622797.828547000; 556707602815125; 1210254534; 499401426; 84526237; 0.0; unknown;
173; 1629622798.827523000; 556707603815087; 1210254534; 499401426; 84526237; 0.0; unknown;
174; 1629622799.827656000; 556707604815081; 1210254534; 499401426; 84526237; 0.0; unknown;
175; 1629622800.827909000; 556707605815094; 1210254534; 499401426; 84526237; 0.0; unknown;
176; 1629622801.828297000; 556707606815075; 1210254534; 499401426; 84526237; 0.0; unknown;
177; 1629622802.828328000; 556707607815096; 1210254534; 499401426; 84526237; 0.0; unknown;
178; 1629622803.827573000; 556707608815086; 1210254534; 499401426; 84526238; 0.0; unknown;
179; 1629622804.827612000; 556707609815097; 1210254534; 499401426; 84526237; 0.0; unknown;
180; 1629622805.827762000; 556707610815082; 1210254534; 499401426; 84526237; 0.0; unknown;
181; 1629622806.827755000; 556707611815093; 1210254534; 499401426; 84526237; 0.0; unknown;
182; 1629622807.827926000; 556707612815134; 1210254534; 499401426; 84526237; 0.0; unknown;
183; 1629622808.828228000; 556707613815102; 1210254534; 499401426; 84526237; 0.0; unknown;
184; 1629622809.827942000; 556707614815098; 1210254534; 499401426; 84526237; 0.0; unknown;
185; 1629622810.827711000; 556707615815105; 1210254534; 499401426; 84526237; 0.0; unknown;
186; 1629622811.827818000; 556707616815085; 1210254534; 499401426; 84526237; 0.0; unknown;
187; 1629622812.827781000; 556707617815085; 1210254534; 499401426; 84526237; 0.0; unknown;
188; 1629622813.827928000; 556707618815092; 1210254534; 499401426; 84526237; 0.0; unknown;
189; 1629622814.827622000; 556707619815100; 1210254534; 499401426; 84526237; 0.0; unknown;
190; 1629622815.827760000; 556707620815096; 1210254534; 499401426; 84526237; 0.0; unknown;
191; 1629622816.827947000; 556707621815090; 1210254534; 499401426; 84526237; 0.0; unknown;
192; 1629622817.827547000; 556707622815103; 1210254534; 499401426; 84526237; 0.0; unknown;
193; 1629622818.827550000; 556707623815092; 1210254534; 499401426; 84526237; 0.0; unknown;
194; 1629622819.827637000; 556707624815090; 1210254534; 499401426; 84526237; 0.0; unknown;
195; 1629622820.827707000; 556707625815104; 1210254534; 499401426; 84526237; 0.0; unknown;
196; 1629622821.828176000; 556707626815090; 1210254534; 499401426; 84526237; 0.0; unknown;
197; 1629622822.827677000; 556707627815091; 1210254534; 499401426; 84526237; 0.0; unknown;
198; 1629622823.827851000; 556707628815108; 1210254534; 499401426; 84526236; 0.0; unknown;
199; 1629622824.827839000; 556707629815088; 1210254534; 499401426; 84526236; 0.0; unknown;
200; 1629622825.827580000; 556707630815098; 1210254534; 499401426; 84526236; 0.0; unknown;
201; 1629622826.827835000; 556707631815093; 1210254534; 499401426; 84526236; 0.0; unknown;
202; 1629622827.827638000; 556707632815086; 1210254534; 499401426; 84526236; 0.0; unknown;
203; 1629622828.827329000; 556707633815151; 1210254534; 499401425; 84526236; 0.0; unknown;
204; 1629622829.827743000; 556707634815078; 1210254534; 499401425; 84526236; 0.0; unknown;
205; 1629622830.827780000; 556707635815076; 1210254534; 499401425; 84526236; 0.0; unknown;
206; 1629622831.827317000; 556707636815071; 1210254534; 499401426; 84526236; 0.0; unknown;
207; 1629622832.827306000; 556707637815077; 1210254534; 499401426; 84526236; 0.0; unknown;
208; 1629622833.827414000; 556707638815073; 1210254534; 499401426; 84526236; 0.0; unknown;
209; 1629622834.827729000; 556707639815097; 1210254534; 499401425; 84526236; 0.0; unknown;
210; 1629622835.827692000; 556707640815113; 1210254534; 499401425; 84526236; 0.0; unknown;
211; 1629622836.827559000; 556707641815084; 1210254534; 499401425; 84526236; 0.0; unknown;
212; 1629622837.827761000; 556707642815085; 1210254534; 499401425; 84526236; 0.0; unknown;
213; 1629622838.827841000; 556707643815105; 1210254534; 499401425; 84526236; 0.0; unknown;
214; 1629622839.827674000; 556707644815098; 1210254534; 499401425; 84526237; 0.0; unknown;
215; 1629622840.827601000; 556707645815094; 1210254534; 499401425; 84526237; 0.0; unknown;
216; 1629622841.827703000; 556707646815112; 1210254534; 499401425; 84526237; 0.0; unknown;
217; 1629622842.827972000; 556707647815098; 1210254534; 499401425; 84526237; 0.0; unknown;
218; 1629622843.827934000; 556707648815104; 1210254534; 499401425; 84526237; 0.0; unknown;
219; 1629622844.827931000; 556707649815098; 1210254534; 499401424; 84526237; 0.0; unknown;
220; 1629622845.827814000; 556707650815092; 1210254534; 499401424; 84526237; 0.0; unknown;
221; 1629622846.828283000; 556707651815095; 1210254534; 499401424; 84526238; 0.0; unknown;
222; 1629622847.828014000; 556707652815101; 1210254534; 499401424; 84526238; 0.0; unknown;
223; 1629622848.828323000; 556707653815101; 1210254534; 499401424; 84526238; 0.0; unknown;
224; 1629622849.827744000; 556707654815094; 1210254534; 499401424; 84526238; 0.0; unknown;
225; 1629622850.827557000; 556707655815114; 1210254534; 499401424; 84526238; 0.0; unknown;
226; 1629622851.827620000; 556707656815091; 1210254534; 499401423; 84526238; 0.0; unknown;
227; 1629622852.827553000; 556707657815093; 1210254534; 499401423; 84526238; 0.0; unknown;
228; 1629622853.827720000; 556707658815110; 1210254534; 499401423; 84526238; 0.0; unknown;
229; 1629622854.827710000; 556707659815092; 1210254534; 499401423; 84526238; 0.0; unknown;
230; 1629622855.828296000; 556707660815090; 1210254534; 499401422; 84526238; 0.0; unknown;
231; 1629622856.827687000; 556707661815108; 1210254534; 499401422; 84526238; 0.0; unknown;
232; 1629622857.827519000; 556707662815091; 1210254534; 499401422; 84526238; 0.0; unknown;
233; 1629622858.827691000; 556707663815091; 1210254534; 499401422; 84526238; 0.0; unknown;
234; 1629622859.827727000; 556707664815100; 1210254534; 499401422; 84526238; 0.0; unknown;
235; 1629622860.827845000; 556707665815069; 1210254534; 499401422; 84526238; 0.0; unknown;
236; 1629622861.827321000; 556707666815076; 1210254534; 499401422; 84526238; 0.0; unknown;
237; 1629622862.827731000; 556707667815100; 1210254534; 499401421; 84526238; 0.0; unknown;
238; 1629622863.827534000; 556707668815091; 1210254534; 499401421; 84526238; 0.0; unknown;
239; 1629622864.828063000; 556707669815078; 1210254534; 499401421; 84526238; 0.0; unknown;
240; 1629622865.828331000; 556707670815106; 1210254534; 499401421; 84526238; 0.0; unknown;
241; 1629622866.828075000; 556707671815091; 1210254534; 499401421; 84526238; 0.0; unknown;
242; 1629622867.828707000; 556707672815088; 1210254534; 499401421; 84526238; 0.0; unknown;
243; 1629622868.827832000; 556707673815115; 1210254534; 499401421; 84526238; 0.0; unknown;
244; 1629622869.828187000; 556707674815084; 1210254534; 499401421; 84526238; 0.0; unknown;
245; 1629622870.827570000; 556707675815084; 1210254534; 499401421; 84526239; 0.0; unknown;
246; 1629622871.828405000; 556707676815088; 1210254534; 499401421; 84526239; 0.0; unknown;
247; 1629622872.828340000; 556707677815094; 1210254534; 499401420; 84526239; 0.0; unknown;
248; 1629622873.827686000; 556707678815104; 1210254534; 499401421; 84526239; 0.0; unknown;
249; 1629622874.828237000; 556707679815113; 1210254534; 499401421; 84526239; 0.0; unknown;
250; 1629622875.827802000; 556707680815090; 1210254534; 499401420; 84526239; 0.0; unknown;
251; 1629622876.828246000; 556707681815111; 1210254534; 499401420; 84526238; 0.0; unknown;
252; 1629622877.828407000; 556707682815115; 1210254534; 499401420; 84526238; 0.0; unknown;
253; 1629622878.828369000; 556707683815092; 1210254534; 499401404; 84526235; 0.0; unknown;
254; 1629622879.827775000; 556707684815105; 1210254534; 499401390; 84526233; 0.0; unknown;
255; 1629622880.828297000; 556707685815096; 1210254534; 499401375; 84526226; 0.0; unknown;
256; 1629622881.827566000; 556707686815093; 1210254534; 499401365; 84526221; 0.0; unknown;
257; 1629622882.827623000; 556707687815082; 1210254534; 499401357; 84526217; 0.0; unknown;
258; 1629622883.827952000; 556707688815095; 1210254534; 499401347; 84526213; 0.0; unknown;
259; 1629622884.827794000; 556707689815093; 1210254534; 499401337; 84526208; 0.0; unknown;
260; 1629622885.828453000; 556707690815147; 1210254534; 499401328; 84526203; 0.0; unknown;
261; 1629622886.827817000; 556707691815073; 1210254534; 499401321; 84526198; 0.0; unknown;
262; 1629622887.827676000; 556707692815106; 1210254534; 499401312; 84526194; 0.0; unknown;
263; 1629622888.827759000; 556707693815093; 1210254534; 499401304; 84526188; 0.0; unknown;
264; 1629622889.828335000; 556707694815115; 1210254534; 499401298; 84526181; 0.0; unknown;
265; 1629622890.828112000; 556707695815091; 1210254534; 499401291; 84526176; 0.0; unknown;
266; 1629622891.828010000; 556707696815095; 1210254534; 499401283; 84526172; 0.0; unknown;
267; 1629622892.828060000; 556707697815115; 1210254534; 499401277; 84526171; 0.0; unknown;
268; 1629622893.828276000; 556707698815100; 1210254534; 499401269; 84526165; 0.0; unknown;
269; 1629622894.827718000; 556707699815073; 1210254534; 499401265; 84526160; 0.0; unknown;
270; 1629622895.827769000; 556707700815103; 1210254534; 499401256; 84526157; 0.0; unknown;
271; 1629622896.827560000; 556707701815072; 1210254534; 499401250; 84526153; 0.0; unknown;
272; 1629622897.827585000; 556707702815065; 1210254534; 499401247; 84526151; 0.0; unknown;
273; 1629622898.827843000; 556707703815088; 1210254534; 499401243; 84526147; 0.0; unknown;
274; 1629622899.828076000; 556707704815069; 1210254534; 499401235; 84526143; 0.0; unknown;
275; 1629622900.828137000; 556707705815096; 1210254534; 499401229; 84526138; 0.0; unknown;
276; 1629622901.828186000; 556707706815162; 1210254534; 499401225; 84526134; 0.0; unknown;
277; 1629622902.827643000; 556707707815082; 1210254534; 499401219; 84526128; 0.0; unknown;
278; 1629622903.827996000; 556707708815099; 1210254534; 499401211; 84526125; 0.0; unknown;
279; 1629622904.827825000; 556707709815130; 1210254534; 499401204; 84526121; 0.0; unknown;
280; 1629622905.827918000; 556707710815099; 1210254534; 499401197; 84526117; 0.0; unknown;
281; 1629622906.828247000; 556707711815100; 1210254534; 499401184; 84526113; 0.0; unknown;
282; 1629622907.828270000; 556707712815101; 1210254534; 499401176; 84526109; 0.0; unknown;
283; 1629622908.827579000; 556707713815100; 1210254534; 499401176; 84526109; 0.0; unknown;
284; 1629622909.827616000; 556707714815098; 1210254534; 499401176; 84526109; 0.0; unknown;
285; 1629622910.827668000; 556707715815091; 1210254534; 499401176; 84526108; 0.0; unknown;
286; 1629622911.827850000; 556707716815103; 1210254534; 499401176; 84526108; 0.0; unknown;
287; 1629622912.827515000; 556707717815090; 1210254534; 499401175; 84526108; 0.0; unknown;
288; 1629622913.827315000; 556707718815099; 1210254534; 499401175; 84526108; 0.0; unknown;
289; 1629622914.827648000; 556707719815087; 1210254534; 499401175; 84526108; 0.0; unknown;
290; 1629622915.827695000; 556707720815072; 1210254534; 499401175; 84526108; 0.0; unknown;
291; 1629622916.827335000; 556707721815105; 1210254534; 499401175; 84526108; 0.0; unknown;
292; 1629622917.827954000; 556707722815116; 1210254534; 499401175; 84526108; 0.0; unknown;
293; 1629622918.827851000; 556707723815095; 1210254534; 499401175; 84526108; 0.0; unknown;
294; 1629622919.827741000; 556707724815104; 1210254534; 499401174; 84526108; 0.0; unknown;
295; 1629622920.828185000; 556707725815140; 1210254534; 499401174; 84526108; 0.0; unknown;
296; 1629622921.827987000; 556707726815098; 1210254534; 499401174; 84526108; 0.0; unknown;
297; 1629622922.828166000; 556707727815093; 1210254534; 499401174; 84526108; 0.0; unknown;
298; 1629622923.828418000; 556707728815096; 1210254534; 499401174; 84526108; 0.0; unknown;
299; 1629622924.828064000; 556707729815090; 1210254534; 499401174; 84526108; 0.0; unknown;
300; 1629622925.828052000; 556707730815156; 1210254534; 499401174; 84526108; 0.0; unknown;
301; 1629622926.827749000; 556707731815104; 1210254534; 499401174; 84526107; 0.0; unknown;
302; 1629622927.827743000; 556707732815073; 1210254534; 499401174; 84526107; 0.0; unknown;
303; 1629622928.827900000; 556707733815253; 1210254534; 499401173; 84526107; 0.0; unknown;
304; 1629622929.827315000; 556707734815078; 1210254534; 499401173; 84526107; 0.0; unknown;
305; 1629622930.828056000; 556707735815082; 1210254534; 499401171; 84526107; 0.0; unknown;
306; 1629622931.828362000; 556707736815094; 1210254534; 499401166; 84526109; 0.0; unknown;
307; 1629622932.828258000; 556707737815086; 1210254534; 499401163; 84526111; 0.0; unknown;
308; 1629622933.827686000; 556707738815081; 1210254534; 499401164; 84526117; 0.0; unknown;
